attendance_id,student_id,course_code,date,status,hours_present,total_hours,notes
23836,UJ2024436,SOC2601,2024-04-04,PRESENT,2.5,2.5,Class 10
23837,UJ2024436,SOC2601,2024-04-11,PRESENT,2.2,2.2,Class 11
23838,UJ2024436,SOC2601,2024-04-18,PRESENT,2.3,2.3,Class 12
23839,UJ2024436,SOC2601,2024-04-25,PRESENT,2.4,2.4,Class 13
23840,UJ2024436,SOC2601,2024-05-02,PRESENT,3.0,3.0,Class 14
23841,UJ2024436,ENG2611,2024-02-01,PRESENT,2.7,2.7,Class 1
23842,UJ2024436,ENG2611,2024-02-08,PRESENT,2.7,2.7,Class 2
23843,UJ2024436,ENG2611,2024-02-15,PRESENT,2.8,2.8,Class 3
23844,UJ2024436,ENG2611,2024-02-22,PRESENT,2.7,2.7,Class 4
23845,UJ2024436,ENG2611,2024-02-29,PRESENT,2.4,2.4,Class 5
23846,UJ2024436,ENG2611,2024-03-07,PRESENT,2.2,2.2,Class 6
23847,UJ2024436,ENG2611,2024-03-14,PRESENT,2.6,2.6,Class 7
23848,UJ2024436,ENG2611,2024-03-21,PRESENT,2.5,2.5,Class 8
23849,UJ2024436,ENG2611,2024-03-28,PRESENT,2.5,2.5,Class 9
23850,UJ2024436,ENG2611,2024-04-04,PRESENT,3.0,3.0,Class 10
23851,UJ2024436,ENG2611,2024-04-11,PRESENT,3.0,3.0,Class 11
23852,UJ2024436,ENG2611,2024-04-18,PRESENT,2.3,2.3,Class 12
23853,UJ2024436,ENG2611,2024-04-25,PRESENT,2.3,2.3,Class 13
23854,UJ2024436,ENG2611,2024-05-02,PRESENT,2.3,2.3,Class 14
23855,UJ2024436,ENG2611,2024-05-09,LATE,1.8,2.3,Class 15
23856,UJ2024436,FAC1502,2024-02-01,PRESENT,2.1,2.1,Class 1
23857,UJ2024436,FAC1502,2024-02-08,PRESENT,2.4,2.4,Class 2
23858,UJ2024436,FAC1502,2024-02-15,PRESENT,2.3,2.3,Class 3
23859,UJ2024436,FAC1502,2024-02-22,PRESENT,2.9,2.9,Class 4
23860,UJ2024436,FAC1502,2024-02-29,LATE,1.5,2.5,Class 5
23861,UJ2024436,FAC1502,2024-03-07,LATE,1.3,2.4,Class 6
23862,UJ2024436,FAC1502,2024-03-14,ABSENT,0,2.3,Class 7
23863,UJ2024436,FAC1502,2024-03-21,PRESENT,2.6,2.6,Class 8
23864,UJ2024436,FAC1502,2024-03-28,PRESENT,2.7,2.7,Class 9
23865,UJ2024436,FAC1502,2024-04-04,PRESENT,2.7,2.7,Class 10
23866,UJ2024436,FAC1502,2024-04-11,ABSENT,0,2.4,Class 11
23867,UJ2024436,FAC1502,2024-04-18,PRESENT,2.8,2.8,Class 12
23868,UJ2024436,FAC1502,2024-04-25,LATE,2.0,2.2,Class 13
23869,UJ2024436,FAC1502,2024-05-02,ABSENT,0,2.5,Class 14
23870,UJ2024437,NUR1511,2024-02-01,PRESENT,2.6,2.6,Class 1
23871,UJ2024437,NUR1511,2024-02-08,PRESENT,2.2,2.2,Class 2
23872,UJ2024437,NUR1511,2024-02-15,PRESENT,2.7,2.7,Class 3
23873,UJ2024437,NUR1511,2024-02-22,PRESENT,2.9,2.9,Class 4
23874,UJ2024437,NUR1511,2024-02-29,PRESENT,2.6,2.6,Class 5
23875,UJ2024437,NUR1511,2024-03-07,PRESENT,2.4,2.4,Class 6
23876,UJ2024437,NUR1511,2024-03-14,PRESENT,2.9,2.9,Class 7
23877,UJ2024437,NUR1511,2024-03-21,PRESENT,2.2,2.2,Class 8
23878,UJ2024437,NUR1511,2024-03-28,PRESENT,2.1,2.1,Class 9
23879,UJ2024437,NUR1511,2024-04-04,PRESENT,3.0,3.0,Class 10
23880,UJ2024437,NUR1511,2024-04-11,PRESENT,2.5,2.5,Class 11
23881,UJ2024437,NUR1511,2024-04-18,PRESENT,2.8,2.8,Class 12
23882,UJ2024437,NUR1511,2024-04-25,PRESENT,2.1,2.1,Class 13
23883,UJ2024437,EKN224,2024-02-01,PRESENT,2.6,2.6,Class 1
23884,UJ2024437,EKN224,2024-02-08,PRESENT,2.0,2.0,Class 2
23885,UJ2024437,EKN224,2024-02-15,LATE,1.8,2.2,Class 3
23886,UJ2024437,EKN224,2024-02-22,PRESENT,2.3,2.3,Class 4
23887,UJ2024437,EKN224,2024-02-29,PRESENT,2.4,2.4,Class 5
23888,UJ2024437,EKN224,2024-03-07,PRESENT,2.7,2.7,Class 6
23889,UJ2024437,EKN224,2024-03-14,PRESENT,2.6,2.6,Class 7
23890,UJ2024437,EKN224,2024-03-21,ABSENT,0,2.1,Class 8
23891,UJ2024437,EKN224,2024-03-28,PRESENT,3.0,3.0,Class 9
23892,UJ2024437,EKN224,2024-04-04,PRESENT,3.0,3.0,Class 10
23893,UJ2024437,ART2611,2024-02-01,PRESENT,2.7,2.7,Class 1
23894,UJ2024437,ART2611,2024-02-08,PRESENT,2.2,2.2,Class 2
23895,UJ2024437,ART2611,2024-02-15,PRESENT,2.6,2.6,Class 3
23896,UJ2024437,ART2611,2024-02-22,PRESENT,2.0,2.0,Class 4
23897,UJ2024437,ART2611,2024-02-29,PRESENT,2.0,2.0,Class 5
23898,UJ2024437,ART2611,2024-03-07,ABSENT,0,2.4,Class 6
23899,UJ2024437,ART2611,2024-03-14,PRESENT,2.4,2.4,Class 7
23900,UJ2024437,ART2611,2024-03-21,PRESENT,2.1,2.1,Class 8
23901,UJ2024437,ART2611,2024-03-28,PRESENT,2.2,2.2,Class 9
23902,UJ2024437,ART2611,2024-04-04,ABSENT,0,2.0,Class 10
23903,UJ2024437,ART2611,2024-04-11,PRESENT,2.3,2.3,Class 11
23904,UJ2024437,ART2611,2024-04-18,PRESENT,2.5,2.5,Class 12
23905,UJ2024437,ART2611,2024-04-25,ABSENT,0,2.9,Class 13
23906,UJ2024437,INF2611,2024-02-01,PRESENT,2.5,2.5,Class 1
23907,UJ2024437,INF2611,2024-02-08,ABSENT,0,2.1,Class 2
23908,UJ2024437,INF2611,2024-02-15,PRESENT,2.9,2.9,Class 3
23909,UJ2024437,INF2611,2024-02-22,PRESENT,2.1,2.1,Class 4
23910,UJ2024437,INF2611,2024-02-29,PRESENT,2.7,2.7,Class 5
23911,UJ2024437,INF2611,2024-03-07,PRESENT,2.9,2.9,Class 6
23912,UJ2024437,INF2611,2024-03-14,PRESENT,2.4,2.4,Class 7
23913,UJ2024437,INF2611,2024-03-21,PRESENT,2.6,2.6,Class 8
23914,UJ2024437,INF2611,2024-03-28,PRESENT,2.6,2.6,Class 9
23915,UJ2024437,INF2611,2024-04-04,PRESENT,2.7,2.7,Class 10
23916,UJ2024437,INF2611,2024-04-11,ABSENT,0,2.9,Class 11
23917,UJ2024437,INF2611,2024-04-18,PRESENT,2.7,2.7,Class 12
23918,UJ2024437,INF2611,2024-04-25,PRESENT,2.5,2.5,Class 13
23919,UJ2024437,INF2611,2024-05-02,PRESENT,2.5,2.5,Class 14
23920,UJ2024438,BIO1511,2024-02-01,PRESENT,2.9,2.9,Class 1
23921,UJ2024438,BIO1511,2024-02-08,PRESENT,2.3,2.3,Class 2
23922,UJ2024438,BIO1511,2024-02-15,PRESENT,2.2,2.2,Class 3
23923,UJ2024438,BIO1511,2024-02-22,PRESENT,2.5,2.5,Class 4
23924,UJ2024438,BIO1511,2024-02-29,PRESENT,2.6,2.6,Class 5
23925,UJ2024438,BIO1511,2024-03-07,ABSENT,0,2.0,Class 6
23926,UJ2024438,BIO1511,2024-03-14,LATE,1.8,2.3,Class 7
23927,UJ2024438,BIO1511,2024-03-21,PRESENT,2.9,2.9,Class 8
23928,UJ2024438,BIO1511,2024-03-28,PRESENT,2.2,2.2,Class 9
23929,UJ2024438,BIO1511,2024-04-04,PRESENT,2.6,2.6,Class 10
23930,UJ2024438,BIO1511,2024-04-11,PRESENT,2.7,2.7,Class 11
23931,UJ2024438,BIO1511,2024-04-18,PRESENT,3.0,3.0,Class 12
23932,UJ2024438,MAT1581,2024-02-01,PRESENT,2.7,2.7,Class 1
23933,UJ2024438,MAT1581,2024-02-08,PRESENT,2.9,2.9,Class 2
23934,UJ2024438,MAT1581,2024-02-15,ABSENT,0,2.3,Class 3
23935,UJ2024438,MAT1581,2024-02-22,PRESENT,2.6,2.6,Class 4
23936,UJ2024438,MAT1581,2024-02-29,PRESENT,2.6,2.6,Class 5
23937,UJ2024438,MAT1581,2024-03-07,PRESENT,2.2,2.2,Class 6
23938,UJ2024438,MAT1581,2024-03-14,PRESENT,2.3,2.3,Class 7
23939,UJ2024438,MAT1581,2024-03-21,PRESENT,2.8,2.8,Class 8
23940,UJ2024438,MAT1581,2024-03-28,PRESENT,2.1,2.1,Class 9
23941,UJ2024438,MAT1581,2024-04-04,PRESENT,2.8,2.8,Class 10
23942,UJ2024438,MAT1581,2024-04-11,PRESENT,2.8,2.8,Class 11
23943,UJ2024438,MAT1581,2024-04-18,LATE,1.6,2.2,Class 12
23944,UJ2024438,ENG1511,2024-02-01,LATE,2.1,2.9,Class 1
23945,UJ2024438,ENG1511,2024-02-08,PRESENT,2.6,2.6,Class 2
23946,UJ2024438,ENG1511,2024-02-15,ABSENT,0,2.5,Class 3
23947,UJ2024438,ENG1511,2024-02-22,PRESENT,2.9,2.9,Class 4
23948,UJ2024438,ENG1511,2024-02-29,PRESENT,2.5,2.5,Class 5
23949,UJ2024438,ENG1511,2024-03-07,LATE,1.5,2.7,Class 6
23950,UJ2024438,ENG1511,2024-03-14,PRESENT,3.0,3.0,Class 7
23951,UJ2024438,ENG1511,2024-03-21,PRESENT,2.0,2.0,Class 8
23952,UJ2024438,ENG1511,2024-03-28,ABSENT,0,2.6,Class 9
23953,UJ2024438,ENG1511,2024-04-04,PRESENT,2.3,2.3,Class 10
23954,UJ2024439,EKN114,2024-02-01,PRESENT,2.4,2.4,Class 1
23955,UJ2024439,EKN114,2024-02-08,LATE,1.5,2.7,Class 2
23956,UJ2024439,EKN114,2024-02-15,PRESENT,2.5,2.5,Class 3
23957,UJ2024439,EKN114,2024-02-22,PRESENT,2.4,2.4,Class 4
23958,UJ2024439,EKN114,2024-02-29,PRESENT,2.2,2.2,Class 5
23959,UJ2024439,EKN114,2024-03-07,PRESENT,2.4,2.4,Class 6
23960,UJ2024439,EKN114,2024-03-14,ABSENT,0,2.2,Class 7
23961,UJ2024439,EKN114,2024-03-21,PRESENT,2.9,2.9,Class 8
23962,UJ2024439,EKN114,2024-03-28,ABSENT,0,2.3,Class 9
23963,UJ2024439,EKN114,2024-04-04,PRESENT,2.6,2.6,Class 10
23964,UJ2024439,EKN114,2024-04-11,PRESENT,2.1,2.1,Class 11
23965,UJ2024439,EKN114,2024-04-18,ABSENT,0,2.3,Class 12
23966,UJ2024439,MAT2681,2024-02-01,PRESENT,2.3,2.3,Class 1
23967,UJ2024439,MAT2681,2024-02-08,PRESENT,2.9,2.9,Class 2
23968,UJ2024439,MAT2681,2024-02-15,PRESENT,2.9,2.9,Class 3
23969,UJ2024439,MAT2681,2024-02-22,PRESENT,2.5,2.5,Class 4
23970,UJ2024439,MAT2681,2024-02-29,PRESENT,2.9,2.9,Class 5
23971,UJ2024439,MAT2681,2024-03-07,PRESENT,2.9,2.9,Class 6
23972,UJ2024439,MAT2681,2024-03-14,PRESENT,2.3,2.3,Class 7
23973,UJ2024439,MAT2681,2024-03-21,PRESENT,2.8,2.8,Class 8
23974,UJ2024439,MAT2681,2024-03-28,PRESENT,2.6,2.6,Class 9
23975,UJ2024439,MAT2681,2024-04-04,PRESENT,2.6,2.6,Class 10
23976,UJ2024439,MAT2681,2024-04-11,ABSENT,0,2.2,Class 11
23977,UJ2024439,MAT2681,2024-04-18,PRESENT,2.3,2.3,Class 12
23978,UJ2024439,MAT2681,2024-04-25,ABSENT,0,2.5,Class 13
23979,UJ2024439,SOC1501,2024-02-01,PRESENT,2.9,2.9,Class 1
23980,UJ2024439,SOC1501,2024-02-08,PRESENT,2.0,2.0,Class 2
23981,UJ2024439,SOC1501,2024-02-15,PRESENT,2.4,2.4,Class 3
23982,UJ2024439,SOC1501,2024-02-22,PRESENT,2.3,2.3,Class 4
23983,UJ2024439,SOC1501,2024-02-29,PRESENT,2.2,2.2,Class 5
23984,UJ2024439,SOC1501,2024-03-07,ABSENT,0,2.8,Class 6
23985,UJ2024439,SOC1501,2024-03-14,ABSENT,0,2.3,Class 7
23986,UJ2024439,SOC1501,2024-03-21,PRESENT,2.3,2.3,Class 8
23987,UJ2024439,SOC1501,2024-03-28,PRESENT,2.7,2.7,Class 9
23988,UJ2024439,SOC1501,2024-04-04,PRESENT,2.7,2.7,Class 10
23989,UJ2024439,SOC1501,2024-04-11,PRESENT,2.8,2.8,Class 11
23990,UJ2024439,SOC1501,2024-04-18,PRESENT,2.1,2.1,Class 12
23991,UJ2024439,SOC1501,2024-04-25,PRESENT,2.3,2.3,Class 13
23992,UJ2024439,SOC1501,2024-05-02,PRESENT,2.7,2.7,Class 14
23993,UJ2024439,SOC1501,2024-05-09,PRESENT,2.7,2.7,Class 15
23994,UJ2024439,SOC2601,2024-02-01,PRESENT,2.4,2.4,Class 1
23995,UJ2024439,SOC2601,2024-02-08,PRESENT,3.0,3.0,Class 2
23996,UJ2024439,SOC2601,2024-02-15,PRESENT,2.5,2.5,Class 3
23997,UJ2024439,SOC2601,2024-02-22,PRESENT,2.3,2.3,Class 4
23998,UJ2024439,SOC2601,2024-02-29,PRESENT,2.6,2.6,Class 5
23999,UJ2024439,SOC2601,2024-03-07,PRESENT,2.9,2.9,Class 6
24000,UJ2024439,SOC2601,2024-03-14,PRESENT,2.3,2.3,Class 7
24001,UJ2024439,SOC2601,2024-03-21,PRESENT,2.7,2.7,Class 8
24002,UJ2024439,SOC2601,2024-03-28,LATE,1.6,2.7,Class 9
24003,UJ2024439,SOC2601,2024-04-04,PRESENT,2.8,2.8,Class 10
24004,UJ2024439,SOC2601,2024-04-11,PRESENT,2.0,2.0,Class 11
24005,UJ2024440,EKN224,2024-02-01,PRESENT,2.6,2.6,Class 1
24006,UJ2024440,EKN224,2024-02-08,PRESENT,2.5,2.5,Class 2
24007,UJ2024440,EKN224,2024-02-15,PRESENT,2.1,2.1,Class 3
24008,UJ2024440,EKN224,2024-02-22,PRESENT,2.3,2.3,Class 4
24009,UJ2024440,EKN224,2024-02-29,PRESENT,2.4,2.4,Class 5
24010,UJ2024440,EKN224,2024-03-07,PRESENT,2.7,2.7,Class 6
24011,UJ2024440,EKN224,2024-03-14,PRESENT,2.9,2.9,Class 7
24012,UJ2024440,EKN224,2024-03-21,PRESENT,2.6,2.6,Class 8
24013,UJ2024440,EKN224,2024-03-28,LATE,1.4,2.7,Class 9
24014,UJ2024440,EKN224,2024-04-04,PRESENT,2.6,2.6,Class 10
24015,UJ2024440,EKN224,2024-04-11,PRESENT,2.6,2.6,Class 11
24016,UJ2024440,EKN224,2024-04-18,PRESENT,2.4,2.4,Class 12
24017,UJ2024440,EKN224,2024-04-25,PRESENT,2.3,2.3,Class 13
24018,UJ2024440,EKN224,2024-05-02,PRESENT,2.7,2.7,Class 14
24019,UJ2024440,EKN224,2024-05-09,PRESENT,2.3,2.3,Class 15
24020,UJ2024440,APM1513,2024-02-01,PRESENT,2.5,2.5,Class 1
24021,UJ2024440,APM1513,2024-02-08,ABSENT,0,2.2,Class 2
24022,UJ2024440,APM1513,2024-02-15,PRESENT,2.4,2.4,Class 3
24023,UJ2024440,APM1513,2024-02-22,PRESENT,2.4,2.4,Class 4
24024,UJ2024440,APM1513,2024-02-29,PRESENT,2.2,2.2,Class 5
24025,UJ2024440,APM1513,2024-03-07,PRESENT,2.3,2.3,Class 6
24026,UJ2024440,APM1513,2024-03-14,PRESENT,2.2,2.2,Class 7
24027,UJ2024440,APM1513,2024-03-21,PRESENT,2.3,2.3,Class 8
24028,UJ2024440,APM1513,2024-03-28,PRESENT,2.0,2.0,Class 9
24029,UJ2024440,APM1513,2024-04-04,PRESENT,2.3,2.3,Class 10
24030,UJ2024440,APM1513,2024-04-11,PRESENT,2.0,2.0,Class 11
24031,UJ2024440,APM1513,2024-04-18,PRESENT,3.0,3.0,Class 12
24032,UJ2024440,APM1513,2024-04-25,PRESENT,2.3,2.3,Class 13
24033,UJ2024440,APM1513,2024-05-02,PRESENT,2.3,2.3,Class 14
24034,UJ2024440,APM1513,2024-05-09,PRESENT,2.2,2.2,Class 15
24035,UJ2024440,LAW1511,2024-02-01,PRESENT,2.3,2.3,Class 1
24036,UJ2024440,LAW1511,2024-02-08,PRESENT,2.1,2.1,Class 2
24037,UJ2024440,LAW1511,2024-02-15,PRESENT,2.1,2.1,Class 3
24038,UJ2024440,LAW1511,2024-02-22,PRESENT,3.0,3.0,Class 4
24039,UJ2024440,LAW1511,2024-02-29,PRESENT,2.0,2.0,Class 5
24040,UJ2024440,LAW1511,2024-03-07,PRESENT,2.8,2.8,Class 6
24041,UJ2024440,LAW1511,2024-03-14,PRESENT,2.2,2.2,Class 7
24042,UJ2024440,LAW1511,2024-03-21,PRESENT,2.8,2.8,Class 8
24043,UJ2024440,LAW1511,2024-03-28,ABSENT,0,2.9,Class 9
24044,UJ2024440,LAW1511,2024-04-04,ABSENT,0,2.2,Class 10
24045,UJ2024440,LAW1511,2024-04-11,PRESENT,3.0,3.0,Class 11
24046,UJ2024440,LAW1511,2024-04-18,PRESENT,2.9,2.9,Class 12
24047,UJ2024440,LAW1511,2024-04-25,PRESENT,2.8,2.8,Class 13
24048,UJ2024440,LAW1511,2024-05-02,PRESENT,2.8,2.8,Class 14
24049,UJ2024441,APM1513,2024-02-01,PRESENT,2.6,2.6,Class 1
24050,UJ2024441,APM1513,2024-02-08,PRESENT,2.6,2.6,Class 2
24051,UJ2024441,APM1513,2024-02-15,PRESENT,2.8,2.8,Class 3
24052,UJ2024441,APM1513,2024-02-22,ABSENT,0,2.1,Class 4
24053,UJ2024441,APM1513,2024-02-29,PRESENT,3.0,3.0,Class 5
24054,UJ2024441,APM1513,2024-03-07,PRESENT,3.0,3.0,Class 6
24055,UJ2024441,APM1513,2024-03-14,PRESENT,2.0,2.0,Class 7
24056,UJ2024441,APM1513,2024-03-21,PRESENT,2.8,2.8,Class 8
24057,UJ2024441,APM1513,2024-03-28,PRESENT,2.7,2.7,Class 9
24058,UJ2024441,APM1513,2024-04-04,PRESENT,2.4,2.4,Class 10
24059,UJ2024441,INF1511,2024-02-01,PRESENT,2.4,2.4,Class 1
24060,UJ2024441,INF1511,2024-02-08,PRESENT,2.6,2.6,Class 2
24061,UJ2024441,INF1511,2024-02-15,PRESENT,2.2,2.2,Class 3
24062,UJ2024441,INF1511,2024-02-22,PRESENT,2.3,2.3,Class 4
24063,UJ2024441,INF1511,2024-02-29,PRESENT,2.3,2.3,Class 5
24064,UJ2024441,INF1511,2024-03-07,PRESENT,2.7,2.7,Class 6
24065,UJ2024441,INF1511,2024-03-14,ABSENT,0,2.4,Class 7
24066,UJ2024441,INF1511,2024-03-21,PRESENT,2.0,2.0,Class 8
24067,UJ2024441,INF1511,2024-03-28,PRESENT,2.6,2.6,Class 9
24068,UJ2024441,INF1511,2024-04-04,ABSENT,0,2.8,Class 10
24069,UJ2024441,INF1511,2024-04-11,PRESENT,2.8,2.8,Class 11
24070,UJ2024441,INF1511,2024-04-18,PRESENT,2.3,2.3,Class 12
24071,UJ2024441,NUR2611,2024-02-01,PRESENT,2.4,2.4,Class 1
24072,UJ2024441,NUR2611,2024-02-08,PRESENT,2.4,2.4,Class 2
24073,UJ2024441,NUR2611,2024-02-15,PRESENT,2.3,2.3,Class 3
24074,UJ2024441,NUR2611,2024-02-22,ABSENT,0,2.8,Class 4
24075,UJ2024441,NUR2611,2024-02-29,ABSENT,0,2.6,Class 5
24076,UJ2024441,NUR2611,2024-03-07,PRESENT,2.8,2.8,Class 6
24077,UJ2024441,NUR2611,2024-03-14,PRESENT,2.1,2.1,Class 7
24078,UJ2024441,NUR2611,2024-03-21,PRESENT,2.1,2.1,Class 8
24079,UJ2024441,NUR2611,2024-03-28,PRESENT,2.4,2.4,Class 9
24080,UJ2024441,NUR2611,2024-04-04,PRESENT,2.1,2.1,Class 10
24081,UJ2024441,NUR2611,2024-04-11,PRESENT,2.4,2.4,Class 11
24082,UJ2024441,NUR2611,2024-04-18,PRESENT,2.7,2.7,Class 12
24083,UJ2024441,NUR2611,2024-04-25,ABSENT,0,2.2,Class 13
24084,UJ2024441,NUR1511,2024-02-01,PRESENT,2.9,2.9,Class 1
24085,UJ2024441,NUR1511,2024-02-08,PRESENT,2.3,2.3,Class 2
24086,UJ2024441,NUR1511,2024-02-15,PRESENT,2.7,2.7,Class 3
24087,UJ2024441,NUR1511,2024-02-22,ABSENT,0,2.3,Class 4
24088,UJ2024441,NUR1511,2024-02-29,PRESENT,2.8,2.8,Class 5
24089,UJ2024441,NUR1511,2024-03-07,PRESENT,2.3,2.3,Class 6
24090,UJ2024441,NUR1511,2024-03-14,PRESENT,2.7,2.7,Class 7
24091,UJ2024441,NUR1511,2024-03-21,LATE,1.9,2.4,Class 8
24092,UJ2024441,NUR1511,2024-03-28,PRESENT,2.7,2.7,Class 9
24093,UJ2024441,NUR1511,2024-04-04,PRESENT,2.5,2.5,Class 10
24094,UJ2024441,NUR1511,2024-04-11,PRESENT,2.7,2.7,Class 11
24095,UJ2024441,NUR1511,2024-04-18,PRESENT,2.8,2.8,Class 12
24096,UJ2024441,NUR1511,2024-04-25,LATE,1.2,2.0,Class 13
24097,UJ2024441,NUR1511,2024-05-02,PRESENT,2.8,2.8,Class 14
24098,UJ2024441,NUR1511,2024-05-09,LATE,1.4,2.5,Class 15
24099,UJ2024441,FAC1502,2024-02-01,PRESENT,2.5,2.5,Class 1
24100,UJ2024441,FAC1502,2024-02-08,ABSENT,0,2.9,Class 2
24101,UJ2024441,FAC1502,2024-02-15,PRESENT,2.7,2.7,Class 3
24102,UJ2024441,FAC1502,2024-02-22,PRESENT,2.4,2.4,Class 4
24103,UJ2024441,FAC1502,2024-02-29,PRESENT,2.9,2.9,Class 5
24104,UJ2024441,FAC1502,2024-03-07,PRESENT,2.5,2.5,Class 6
24105,UJ2024441,FAC1502,2024-03-14,PRESENT,2.4,2.4,Class 7
24106,UJ2024441,FAC1502,2024-03-21,PRESENT,2.2,2.2,Class 8
24107,UJ2024441,FAC1502,2024-03-28,PRESENT,2.0,2.0,Class 9
24108,UJ2024441,FAC1502,2024-04-04,PRESENT,3.0,3.0,Class 10
24109,UJ2024441,FAC1502,2024-04-11,PRESENT,2.8,2.8,Class 11
24110,UJ2024441,FAC1502,2024-04-18,PRESENT,2.7,2.7,Class 12
24111,UJ2024441,FAC1502,2024-04-25,PRESENT,2.9,2.9,Class 13
24112,UJ2024441,FAC1502,2024-05-02,PRESENT,2.3,2.3,Class 14
24113,UJ2024441,FAC1502,2024-05-09,PRESENT,2.6,2.6,Class 15
24114,UJ2024442,INF2611,2024-02-01,ABSENT,0,2.9,Class 1
24115,UJ2024442,INF2611,2024-02-08,PRESENT,2.1,2.1,Class 2
24116,UJ2024442,INF2611,2024-02-15,PRESENT,2.1,2.1,Class 3
24117,UJ2024442,INF2611,2024-02-22,PRESENT,2.3,2.3,Class 4
24118,UJ2024442,INF2611,2024-02-29,PRESENT,2.8,2.8,Class 5
24119,UJ2024442,INF2611,2024-03-07,PRESENT,2.4,2.4,Class 6
24120,UJ2024442,INF2611,2024-03-14,PRESENT,2.5,2.5,Class 7
24121,UJ2024442,INF2611,2024-03-21,PRESENT,2.7,2.7,Class 8
24122,UJ2024442,INF2611,2024-03-28,PRESENT,2.5,2.5,Class 9
24123,UJ2024442,INF2611,2024-04-04,PRESENT,2.4,2.4,Class 10
24124,UJ2024442,INF2611,2024-04-11,ABSENT,0,2.7,Class 11
24125,UJ2024442,FAC1502,2024-02-01,PRESENT,2.2,2.2,Class 1
24126,UJ2024442,FAC1502,2024-02-08,PRESENT,2.1,2.1,Class 2
24127,UJ2024442,FAC1502,2024-02-15,PRESENT,2.5,2.5,Class 3
24128,UJ2024442,FAC1502,2024-02-22,PRESENT,2.7,2.7,Class 4
24129,UJ2024442,FAC1502,2024-02-29,PRESENT,2.3,2.3,Class 5
24130,UJ2024442,FAC1502,2024-03-07,PRESENT,2.6,2.6,Class 6
24131,UJ2024442,FAC1502,2024-03-14,PRESENT,2.9,2.9,Class 7
24132,UJ2024442,FAC1502,2024-03-21,LATE,2.2,2.6,Class 8
24133,UJ2024442,FAC1502,2024-03-28,PRESENT,2.7,2.7,Class 9
24134,UJ2024442,FAC1502,2024-04-04,PRESENT,2.5,2.5,Class 10
24135,UJ2024442,FAC1502,2024-04-11,PRESENT,2.5,2.5,Class 11
24136,UJ2024442,FAC1502,2024-04-18,PRESENT,2.0,2.0,Class 12
24137,UJ2024442,NUR2611,2024-02-01,PRESENT,2.2,2.2,Class 1
24138,UJ2024442,NUR2611,2024-02-08,PRESENT,2.7,2.7,Class 2
24139,UJ2024442,NUR2611,2024-02-15,ABSENT,0,2.5,Class 3
24140,UJ2024442,NUR2611,2024-02-22,PRESENT,2.2,2.2,Class 4
24141,UJ2024442,NUR2611,2024-02-29,PRESENT,2.1,2.1,Class 5
24142,UJ2024442,NUR2611,2024-03-07,ABSENT,0,2.2,Class 6
24143,UJ2024442,NUR2611,2024-03-14,PRESENT,2.5,2.5,Class 7
24144,UJ2024442,NUR2611,2024-03-21,PRESENT,2.3,2.3,Class 8
24145,UJ2024442,NUR2611,2024-03-28,PRESENT,2.6,2.6,Class 9
24146,UJ2024442,NUR2611,2024-04-04,PRESENT,2.0,2.0,Class 10
24147,UJ2024442,NUR2611,2024-04-11,PRESENT,2.2,2.2,Class 11
24148,UJ2024442,NUR2611,2024-04-18,ABSENT,0,2.7,Class 12
24149,UJ2024442,NUR2611,2024-04-25,PRESENT,2.7,2.7,Class 13
24150,UJ2024442,NUR2611,2024-05-02,PRESENT,2.1,2.1,Class 14
24151,UJ2024442,NUR2611,2024-05-09,PRESENT,2.5,2.5,Class 15
24152,UJ2024442,ENG1511,2024-02-01,PRESENT,2.2,2.2,Class 1
24153,UJ2024442,ENG1511,2024-02-08,PRESENT,2.6,2.6,Class 2
24154,UJ2024442,ENG1511,2024-02-15,PRESENT,2.7,2.7,Class 3
24155,UJ2024442,ENG1511,2024-02-22,PRESENT,2.9,2.9,Class 4
24156,UJ2024442,ENG1511,2024-02-29,PRESENT,2.9,2.9,Class 5
24157,UJ2024442,ENG1511,2024-03-07,PRESENT,2.7,2.7,Class 6
24158,UJ2024442,ENG1511,2024-03-14,PRESENT,2.9,2.9,Class 7
24159,UJ2024442,ENG1511,2024-03-21,ABSENT,0,2.0,Class 8
24160,UJ2024442,ENG1511,2024-03-28,PRESENT,2.9,2.9,Class 9
24161,UJ2024442,ENG1511,2024-04-04,PRESENT,2.1,2.1,Class 10
24162,UJ2024442,ENG1511,2024-04-11,PRESENT,2.1,2.1,Class 11
24163,UJ2024442,ENG1511,2024-04-18,PRESENT,2.8,2.8,Class 12
24164,UJ2024443,EKN114,2024-02-01,PRESENT,2.9,2.9,Class 1
24165,UJ2024443,EKN114,2024-02-08,PRESENT,2.0,2.0,Class 2
24166,UJ2024443,EKN114,2024-02-15,PRESENT,2.7,2.7,Class 3
24167,UJ2024443,EKN114,2024-02-22,PRESENT,3.0,3.0,Class 4
24168,UJ2024443,EKN114,2024-02-29,ABSENT,0,2.7,Class 5
24169,UJ2024443,EKN114,2024-03-07,PRESENT,2.7,2.7,Class 6
24170,UJ2024443,EKN114,2024-03-14,PRESENT,2.6,2.6,Class 7
24171,UJ2024443,EKN114,2024-03-21,PRESENT,2.9,2.9,Class 8
24172,UJ2024443,EKN114,2024-03-28,PRESENT,2.5,2.5,Class 9
24173,UJ2024443,EKN114,2024-04-04,LATE,1.9,2.1,Class 10
